date,open,high,low,close
2018-08-25 10-AM,6693,6720.38,6693,6708.07
2018-08-25 11-AM,6708.07,6714.23,6692.07,6704.99
2018-08-25 12-PM,6704.99,6720.5,6678,6689.57
2018-08-25 01-PM,6689.57,6700.76,6677.77,6699.2
2018-08-25 02-PM,6699.2,6735.55,6690,6726.45
2018-08-25 03-PM,6726.45,6749,6712.33,6743.59
2018-08-25 04-PM,6743.59,6743.59,6702.09,6715.01
2018-08-25 05-PM,6715.01,6734.95,6707,6726.01
2018-08-25 06-PM,6726.01,6727.24,6700,6712.24
2018-08-25 07-PM,6712.24,6716.22,6707,6712.75
2018-08-25 08-PM,6712.75,6725,6712.74,6715
2018-08-25 09-PM,6715,6717.61,6695.56,6702.5
2018-08-25 10-PM,6702.5,6731.75,6701.25,6729.32
2018-08-25 11-PM,6729.32,6770,6719,6737.52
2018-08-26 12-AM,6737.52,6773,6712.14,6753.08
2018-08-26 01-AM,6753.08,6755.2,6727.53,6734.63
2018-08-26 02-AM,6734.63,6735,6635.87,6646.51
2018-08-26 03-AM,6646.51,6646.51,6593.56,6622
2018-08-26 04-AM,6622,6640,6609.99,6623.01
2018-08-26 05-AM,6623.01,6629.99,6574.75,6588.7
2018-08-26 06-AM,6588.7,6608,6574.27,6607.99
2018-08-26 07-AM,6607.99,6636.33,6604.7,6632.77
2018-08-26 08-AM,6632.77,6652.09,6625.03,6625.03
2018-08-26 09-AM,6625.03,6659.76,6625.03,6657.53
2018-08-26 10-AM,6657.53,6667.87,6646.05,6659.99
2018-08-26 11-AM,6659.99,6713.24,6659.99,6696.98
2018-08-26 12-PM,6696.98,6710.73,6670,6685.7
2018-08-26 01-PM,6685.7,6725,6685.69,6721.06
2018-08-26 02-PM,6721.06,6726.19,6689.12,6694.63
2018-08-26 03-PM,6694.63,6698.88,6676.28,6676.71
2018-08-26 04-PM,6676.71,6705.23,6643,6650
2018-08-26 05-PM,6650,6673.57,6630,6645.37
2018-08-26 06-PM,6645.37,6690.01,6644.56,6690.01
2018-08-26 07-PM,6690.01,6699,6674.1,6699
2018-08-26 08-PM,6699,6699,6666,6674.21
2018-08-26 09-PM,6674.21,6701,6674.2,6686.94
2018-08-26 10-PM,6686.94,6688,6667.78,6679.82
2018-08-26 11-PM,6679.82,6720.51,6679.81,6709.98
2018-08-27 12-AM,6709.98,6709.99,6683.43,6699.98
2018-08-27 01-AM,6699.98,6703.69,6665.19,6672.01
2018-08-27 02-AM,6672.01,6683.31,6667,6669.88
2018-08-27 03-AM,6669.88,6678,6654.13,6672.24
2018-08-27 04-AM,6672.24,6711.94,6668.58,6702
2018-08-27 05-AM,6702,6729.71,6697.3,6715
2018-08-27 06-AM,6715,6720,6703.96,6714.9
2018-08-27 07-AM,6714.9,6718.12,6700,6702.42
2018-08-27 08-AM,6702.42,6706.59,6687.75,6699.99
2018-08-27 09-AM,6699.99,6700,6687.75,6695
2018-08-27 10-AM,6695,6710,6694.99,6709.29
2018-08-27 11-AM,6709.29,6719,6695.97,6708.58
2018-08-27 12-PM,6708.58,6764.85,6682.88,6683.44
2018-08-27 01-PM,6683.44,6715,6683.43,6712.99
2018-08-27 02-PM,6712.99,6750.11,6708,6717.49
2018-08-27 03-PM,6717.49,6748,6717.49,6747.48
2018-08-27 04-PM,6747.48,6748,6725.31,6736.01
2018-08-27 05-PM,6736.01,6742,6727.13,6734.93
2018-08-27 06-PM,6734.93,6737.84,6722.5,6728.36
2018-08-27 07-PM,6728.36,6744.29,6728.35,6739.5
2018-08-27 08-PM,6739.5,6739.51,6717,6717.51
2018-08-27 09-PM,6717.51,6728.85,6711.01,6728.01
2018-08-27 10-PM,6728.01,6754.47,6722.97,6748.34
2018-08-27 11-PM,6748.34,6947.6,6740,6911.9
2018-08-28 12-AM,6911.9,6911.9,6871,6903
2018-08-28 01-AM,6903,6947,6896.37,6910.79
2018-08-28 02-AM,6910.79,6912.99,6864.96,6878.31
2018-08-28 03-AM,6878.31,6892.62,6878.31,6881.18
2018-08-28 04-AM,6881.18,6898.08,6881.17,6898.08
2018-08-28 05-AM,6898.08,6905,6898.07,6905
2018-08-28 06-AM,6905,6923.97,6900.87,6910.01
2018-08-28 07-AM,6910.01,6931.12,6906.56,6923.78
2018-08-28 08-AM,6923.78,6923.8,6903.96,6913.99
2018-08-28 09-AM,6913.99,6920,6911.52,6920
2018-08-28 10-AM,6920,6921,6904.99,6921
2018-08-28 11-AM,6921,7050,6920.99,7033.33
2018-08-28 12-PM,7033.33,7040,7004.99,7039.99
2018-08-28 01-PM,7039.99,7088.14,7029,7081.76
2018-08-28 02-PM,7081.76,7084.1,7040,7055.66
2018-08-28 03-PM,7055.66,7055.82,7030,7045.99
2018-08-28 04-PM,7045.99,7049,6992.01,7020
2018-08-28 05-PM,7020,7060.99,7012,7052.5
2018-08-28 06-PM,7052.5,7078,7043.34,7063.09
2018-08-28 07-PM,7063.09,7115,7060,7095.71
2018-08-28 08-PM,7095.71,7128,7077,7084.07
2018-08-28 09-PM,7084.07,7105,7065,7066.01
2018-08-28 10-PM,7066.01,7079,7033,7079
2018-08-28 11-PM,7079,7114.34,7060,7071.01
2018-08-29 12-AM,7071.01,7086.43,7057.98,7068.99
2018-08-29 01-AM,7068.99,7085,7044,7062.95
2018-08-29 02-AM,7062.95,7079.83,7016.67,7029.96
2018-08-29 03-AM,7029.96,7043,7010.83,7037.4
2018-08-29 04-AM,7037.4,7060,7036.59,7041.15
2018-08-29 05-AM,7041.15,7057.95,7032.15,7055.41
2018-08-29 06-AM,7055.41,7065.5,7041.49,7045.01
2018-08-29 07-AM,7045.01,7063.67,7045,7055.7
2018-08-29 08-AM,7055.7,7080,7040,7066.05
2018-08-29 09-AM,7066.05,7105,7062.64,7104.99
2018-08-29 10-AM,7104.99,7119,7079,7086.48
2018-08-29 11-AM,7086.48,7091.96,7060,7081.23
2018-08-29 12-PM,7081.23,7103.62,7081.23,7092.83
2018-08-29 01-PM,7092.83,7105,7084.05,7095.71
2018-08-29 02-PM,7095.71,7095.72,7061.79,7078.01
2018-08-29 03-PM,7078.01,7078.01,6907.42,6973
2018-08-29 04-PM,6973,6999.14,6924.12,6991.17
2018-08-29 05-PM,6991.17,7024.4,6991.17,7021
2018-08-29 06-PM,7021,7021,6987.98,7010.01
2018-08-29 07-PM,7010.01,7019.21,6994.5,7000.01
2018-08-29 08-PM,7000.01,7044,6985.64,7039
2018-08-29 09-PM,7039,7069,7027.91,7057.78
2018-08-29 10-PM,7057.78,7059.71,7043,7054.39
2018-08-29 11-PM,7054.39,7054.39,7023.5,7030.9
2018-08-30 12-AM,7030.9,7048.66,7027.65,7048.01
2018-08-30 01-AM,7048.01,7048.01,7030.5,7040
2018-08-30 02-AM,7040,7042.44,6960.8,7005.46
2018-08-30 03-AM,7005.46,7019,6990.14,7019
2018-08-30 04-AM,7019,7021.59,6990.12,7015
2018-08-30 05-AM,7015,7015,6962.27,6963.03
2018-08-30 06-AM,6963.03,6985,6933.11,6976.12
2018-08-30 07-AM,6976.12,6992.54,6966.34,6969.15
2018-08-30 08-AM,6969.15,6983.79,6933.11,6939.16
2018-08-30 09-AM,6939.16,6949,6879,6916.07
2018-08-30 10-AM,6916.07,6929.8,6891.47,6921.57
2018-08-30 11-AM,6921.57,6925,6850,6870
2018-08-30 12-PM,6870,6894,6821,6829.01
2018-08-30 01-PM,6829.01,6850,6812.02,6837.93
2018-08-30 02-PM,6837.93,6884.51,6832.03,6864.99
2018-08-30 03-PM,6864.99,6885,6853.01,6861.18
2018-08-30 04-PM,6861.18,6870.73,6835.82,6853.36
2018-08-30 05-PM,6853.36,6870.5,6853.36,6860
2018-08-30 06-PM,6860,6863.9,6790,6817.48
2018-08-30 07-PM,6817.48,6833.25,6796.46,6819
2018-08-30 08-PM,6819,6942,6802.64,6917
2018-08-30 09-PM,6917,6966,6914.28,6940.01
2018-08-30 10-PM,6940.01,6953.35,6923.02,6935
2018-08-30 11-PM,6935,6990.02,6926.91,6983
2018-08-31 12-AM,6983,6990,6943,6945
2018-08-31 01-AM,6945,6963.01,6929.99,6938.62
2018-08-31 02-AM,6938.62,6964.27,6929.39,6947.5
2018-08-31 03-AM,6947.5,6966,6942.64,6965.41
2018-08-31 04-AM,6965.41,7019.76,6954.99,7002.43
2018-08-31 05-AM,7002.43,7016.25,6982.44,6993.09
2018-08-31 06-AM,6993.09,6993.09,6971.75,6991.54
2018-08-31 07-AM,6991.54,7002.14,6955.4,6958.27
2018-08-31 08-AM,6958.27,6975.78,6951.25,6951.26
2018-08-31 09-AM,6951.26,6955,6931.56,6952.71
2018-08-31 10-AM,6952.71,6960,6932.46,6945
2018-08-31 11-AM,6945,6979.95,6945,6965
2018-08-31 12-PM,6965,6968.44,6884.49,6902.09
2018-08-31 01-PM,6902.09,6934.09,6902.09,6934.08
2018-08-31 02-PM,6934.08,6943.17,6903.83,6943.17
2018-08-31 03-PM,6943.17,6994.62,6943.17,6955
2018-08-31 04-PM,6955,6995,6953,6986.01
2018-08-31 05-PM,6986.01,7064.48,6979,7045
2018-08-31 06-PM,7045,7090.46,7034.8,7049.02
2018-08-31 07-PM,7049.02,7049.02,7029.99,7044.18
2018-08-31 08-PM,7044.18,7051.52,7040,7044.51
2018-08-31 09-PM,7044.51,7046.91,7008.5,7027.34
2018-08-31 10-PM,7027.34,7032.73,7012,7018
2018-08-31 11-PM,7018,7045.36,7002.99,7015.01
2018-09-01 12-AM,7015.01,7042,7010.98,7041.99
2018-09-01 01-AM,7041.99,7054.24,7029,7029
2018-09-01 02-AM,7029,7053.36,7029,7045.65
2018-09-01 03-AM,7045.65,7065.5,7042.99,7060
2018-09-01 04-AM,7060,7062,7044.1,7045.51
2018-09-01 05-AM,7045.51,7059,7026,7045
2018-09-01 06-AM,7045,7050,7040,7050
2018-09-01 07-AM,7050,7058.85,7049.39,7049.39
2018-09-01 08-AM,7049.39,7056.61,7046.57,7054.99
2018-09-01 09-AM,7054.99,7069.99,7047.69,7060
2018-09-01 10-AM,7060,7085,7059.5,7081.44
2018-09-01 11-AM,7081.44,7092.01,7059.23,7059.23
2018-09-01 12-PM,7059.23,7059.24,7033,7037
2018-09-01 01-PM,7037,7053.75,7033.95,7053.75
2018-09-01 02-PM,7053.75,7120.68,7041,7120.68
2018-09-01 03-PM,7120.68,7200.03,7120.68,7173.95
2018-09-01 04-PM,7173.95,7215.5,7162.33,7190.56
2018-09-01 05-PM,7190.56,7199.01,7174.16,7195.01
2018-09-01 06-PM,7195.01,7195.99,7180.23,7195.01
2018-09-01 07-PM,7195.01,7275,7195,7255.82
2018-09-01 08-PM,7255.82,7255.83,7183.89,7195.97
2018-09-01 09-PM,7195.97,7210,7174.16,7183.54
2018-09-01 10-PM,7183.54,7207.69,7180.01,7191.48
2018-09-01 11-PM,7191.48,7200,7188,7191.08
2018-09-02 12-AM,7191.08,7191.08,7130.01,7156.65
2018-09-02 01-AM,7156.65,7164,7130.35,7142.29
2018-09-02 02-AM,7142.29,7164.33,7137,7163.63
2018-09-02 03-AM,7163.63,7185.51,7154.88,7176.01
2018-09-02 04-AM,7176.01,7224.99,7176,7201.29
2018-09-02 05-AM,7201.29,7233.22,7201.29,7233.22
2018-09-02 06-AM,7233.22,7233.22,7206.15,7207.15
2018-09-02 07-AM,7207.15,7236.41,7207.15,7222.99
2018-09-02 08-AM,7222.99,7284.1,7222.98,7272.4
2018-09-02 09-AM,7272.4,7328.36,7240.01,7282.23
2018-09-02 10-AM,7282.23,7300,7260,7274.99
2018-09-02 11-AM,7274.99,7275,7221,7235
2018-09-02 12-PM,7235,7250,7235,7249.88
2018-09-02 01-PM,7249.88,7250,7180.6,7192.87
2018-09-02 02-PM,7192.87,7230,7190.01,7229.99
2018-09-02 03-PM,7229.99,7244,7212,7217.97
2018-09-02 04-PM,7217.97,7276.46,7200.89,7275
2018-09-02 05-PM,7275,7303.33,7265,7286.72
2018-09-02 06-PM,7286.72,7313,7270.45,7308
2018-09-02 07-PM,7308,7323,7271.3,7299.99
2018-09-02 08-PM,7299.99,7300,7260,7278.8
2018-09-02 09-PM,7278.8,7298.65,7278.79,7285
2018-09-02 10-PM,7285,7293.28,7270,7278.32
2018-09-02 11-PM,7278.32,7322.49,7268.31,7295
2018-09-03 12-AM,7295,7324.64,7274.99,7283.23
2018-09-03 01-AM,7283.23,7283.24,7243,7262.51
2018-09-03 02-AM,7262.51,7277.83,7245.91,7272.06
2018-09-03 03-AM,7272.06,7285,7251,7257.02
2018-09-03 04-AM,7257.02,7258.71,7192.99,7205
2018-09-03 05-AM,7205,7223.02,7204.99,7220.36
2018-09-03 06-AM,7220.36,7259.46,7208,7249
2018-09-03 07-AM,7249,7250,7225.36,7250
2018-09-03 08-AM,7250,7260.29,7236.22,7238
2018-09-03 09-AM,7238,7238.01,7206.11,7216.68
2018-09-03 10-AM,7216.68,7235.98,7210,7234.02
2018-09-03 11-AM,7234.02,7235.72,7219,7220.96
2018-09-03 12-PM,7220.96,7254.76,7220.29,7250.04
2018-09-03 01-PM,7250.04,7291,7250.03,7279.34
2018-09-03 02-PM,7279.34,7283.94,7257.94,7279.42
2018-09-03 03-PM,7279.42,7283.89,7266.73,7281.89
2018-09-03 04-PM,7281.89,7281.89,7249.03,7255.35
2018-09-03 05-PM,7255.35,7284.99,7255.35,7275.02
2018-09-03 06-PM,7275.02,7275.04,7263.03,7274.99
2018-09-03 07-PM,7274.99,7322,7265.12,7313.38
2018-09-03 08-PM,7313.38,7313.63,7271.46,7289.86
2018-09-03 09-PM,7289.86,7308.25,7286.56,7304.76
2018-09-03 10-PM,7304.76,7338,7256,7263.22
2018-09-03 11-PM,7263.22,7269.69,7245,7256.98
2018-09-04 12-AM,7256.98,7269.99,7250,7265.3
2018-09-04 01-AM,7265.3,7285,7262.33,7277.08
2018-09-04 02-AM,7277.08,7284.01,7267,7267.01
2018-09-04 03-AM,7267.01,7273.78,7258.31,7265.33
2018-09-04 04-AM,7265.33,7266.86,7229.94,7250.77
2018-09-04 05-AM,7250.77,7264.58,7250.77,7263.57
2018-09-04 06-AM,7263.57,7285,7263.56,7284.99
2018-09-04 07-AM,7284.99,7301,7270.68,7301
2018-09-04 08-AM,7301,7311,7276.97,7281.12
2018-09-04 09-AM,7281.12,7281.13,7272.29,7281.13
2018-09-04 10-AM,7281.13,7305,7281.13,7304.99
2018-09-04 11-AM,7304.99,7329,7304.14,7329
2018-09-04 12-PM,7329,7387,7328.99,7353.5
2018-09-04 01-PM,7353.5,7372.92,7330.79,7362.01
2018-09-04 02-PM,7362.01,7387.42,7359.48,7360.01
2018-09-04 03-PM,7360.01,7373.03,7350.5,7364.72
2018-09-04 04-PM,7364.72,7368.07,7350,7364.99
2018-09-04 05-PM,7364.99,7384,7364.98,7377
2018-09-04 06-PM,7377,7402.5,7334,7349.99
2018-09-04 07-PM,7349.99,7360.18,7333,7349.97
2018-09-04 08-PM,7349.97,7360,7339.83,7359.78
2018-09-04 09-PM,7359.78,7373.02,7353.33,7353.35
2018-09-04 10-PM,7353.35,7357,7345.57,7355.23
2018-09-04 11-PM,7355.23,7365,7345.99,7360
2018-09-05 12-AM,7360,7375,7355.47,7375
2018-09-05 01-AM,7375,7384,7365.01,7383.88
2018-09-05 02-AM,7383.88,7383.88,7372,7378.5
2018-09-05 03-AM,7378.5,7378.5,7366.39,7368
2018-09-05 04-AM,7368,7370,7350.01,7353
2018-09-05 05-AM,7353,7370,7352.99,7370
2018-09-05 06-AM,7370,7370,7358.06,7369.99
2018-09-05 07-AM,7369.99,7371,7358,7361.01
2018-09-05 08-AM,7361.01,7380,7361,7371.58
2018-09-05 09-AM,7371.58,7371.59,7091.8,7106.86
2018-09-05 10-AM,7106.86,7170,6903.05,6987.66
2018-09-05 11-AM,6987.66,7029,6934.54,6993.74
2018-09-05 12-PM,6993.74,7025,6971.63,6985
2018-09-05 01-PM,6985,7043.93,6974,7031.96
2018-09-05 02-PM,7031.96,7035,6985.17,7011.97
2018-09-05 03-PM,7011.97,7011.97,6931.01,6985
2018-09-05 04-PM,6985,6990,6837.66,6918.01
2018-09-05 05-PM,6918.01,6928.26,6869,6912.88
2018-09-05 06-PM,6912.88,6930,6900,6915
2018-09-05 07-PM,6915,6923.14,6882.63,6901.52
2018-09-05 08-PM,6901.52,6948.42,6901.51,6948.41
2018-09-05 09-PM,6948.41,6985,6914.14,6932.01
2018-09-05 10-PM,6932.01,6932.01,6860.06,6898.39
2018-09-05 11-PM,6898.39,6911,6664.07,6687.96
2018-09-06 12-AM,6687.96,6703.73,6272.73,6419.67
2018-09-06 01-AM,6419.67,6456.84,6345.01,6421.51
2018-09-06 02-AM,6421.51,6490.13,6420.25,6445
2018-09-06 03-AM,6445,6445,6391,6407.21
2018-09-06 04-AM,6407.21,6448.97,6407.2,6429.94
2018-09-06 05-AM,6429.94,6430,6338,6389.96
2018-09-06 06-AM,6389.96,6425,6365.89,6405.01
2018-09-06 07-AM,6405.01,6425,6381.19,6400
2018-09-06 08-AM,6400,6432,6394,6422.99
2018-09-06 09-AM,6422.99,6428.26,6286.5,6372.65
2018-09-06 10-AM,6372.65,6396,6348.58,6364.34
2018-09-06 11-AM,6364.34,6416.32,6364.34,6393.58
2018-09-06 12-PM,6393.58,6409.75,6376.18,6389.6
2018-09-06 01-PM,6389.6,6491.24,6377.71,6480
2018-09-06 02-PM,6480,6497.96,6443.13,6457.97
2018-09-06 03-PM,6457.97,6460,6391.01,6414
2018-09-06 04-PM,6414,6433.99,6390,6410.02
2018-09-06 05-PM,6410.02,6429,6375.01,6375.09
2018-09-06 06-PM,6375.09,6436.43,6329.41,6413
2018-09-06 07-PM,6413,6460,6410,6453.42
2018-09-06 08-PM,6453.42,6453.42,6421.12,6442.61
2018-09-06 09-PM,6442.61,6455,6425.01,6429.9
2018-09-06 10-PM,6429.9,6455,6429.22,6454.99
2018-09-06 11-PM,6454.99,6530,6454.99,6495
2018-09-07 12-AM,6495,6495,6459.15,6481.76
2018-09-07 01-AM,6481.76,6516.83,6481.75,6512.73
2018-09-07 02-AM,6512.73,6529,6478.5,6494.92
2018-09-07 03-AM,6494.92,6507.93,6491.92,6494.94
2018-09-07 04-AM,6494.94,6494.94,6475,6483.89
2018-09-07 05-AM,6483.89,6512.95,6483.89,6511.51
2018-09-07 06-AM,6511.51,6530,6467.5,6472.09
2018-09-07 07-AM,6472.09,6485.01,6472.07,6485.01
2018-09-07 08-AM,6485.01,6485.01,6440,6454.97
2018-09-07 09-AM,6454.97,6461.75,6434.09,6455
2018-09-07 10-AM,6455,6456.07,6325,6363.96
2018-09-07 11-AM,6363.96,6392.39,6351,6366.2
2018-09-07 12-PM,6366.2,6442.02,6366.2,6425
2018-09-07 01-PM,6425,6446.57,6424.99,6441.96
2018-09-07 02-PM,6441.96,6478.91,6407.7,6410.82
2018-09-07 03-PM,6410.82,6435.35,6361,6373.35
2018-09-07 04-PM,6373.35,6485,6360,6439.26
2018-09-07 05-PM,6439.26,6444.1,6386,6415
2018-09-07 06-PM,6415,6428.68,6397.94,6410.03
2018-09-07 07-PM,6410.03,6429.25,6405,6420
2018-09-07 08-PM,6420,6442.58,6415,6442.58
2018-09-07 09-PM,6442.58,6442.58,6417.36,6421.18
2018-09-07 10-PM,6421.18,6425,6399.01,6403.05
2018-09-07 11-PM,6403.05,6419.9,6382.19,6395.01
2018-09-08 12-AM,6395.01,6441.11,6395.01,6428.26
2018-09-08 01-AM,6428.26,6441,6422.31,6422.32
2018-09-08 02-AM,6422.32,6444.65,6422.31,6436.3
2018-09-08 03-AM,6436.3,6438.65,6410.69,6414.7
2018-09-08 04-AM,6414.7,6423.63,6405.69,6422.66
2018-09-08 05-AM,6422.66,6435,6416.31,6435
2018-09-08 06-AM,6435,6448,6430,6432.12
2018-09-08 07-AM,6432.12,6441.82,6432.11,6437.45
2018-09-08 08-AM,6437.45,6460,6437.44,6454.52
2018-09-08 09-AM,6454.52,6457.18,6439.07,6456.13
2018-09-08 10-AM,6456.13,6456.13,6444.13,6446.85
2018-09-08 11-AM,6446.85,6450,6428.43,6437.75
2018-09-08 12-PM,6437.75,6437.75,6365.1,6412.02
2018-09-08 01-PM,6412.02,6423.29,6393.09,6415.74
2018-09-08 02-PM,6415.74,6415.75,6395.01,6399.99
2018-09-08 03-PM,6399.99,6430,6390,6425.52
2018-09-08 04-PM,6425.52,6428.9,6376,6376.54
2018-09-08 05-PM,6376.54,6400,6150,6213
2018-09-08 06-PM,6213,6213,6137.67,6190.1
2018-09-08 07-PM,6190.1,6200,6161,6177.49
2018-09-08 08-PM,6177.49,6183,6116,6171.43
2018-09-08 09-PM,6171.43,6185,6156.17,6183.92
2018-09-08 10-PM,6183.92,6200,6165.71,6175.1
2018-09-08 11-PM,6175.1,6196.99,6172,6188
2018-09-09 12-AM,6188,6189.99,6166.89,6180
2018-09-09 01-AM,6180,6200,6179.99,6200
2018-09-09 02-AM,6200,6200,6159,6165
2018-09-09 03-AM,6165,6177.78,6147,6177.78
2018-09-09 04-AM,6177.78,6195.48,6169.67,6175.64
2018-09-09 05-AM,6175.64,6184.52,6171.94,6181.19
2018-09-09 06-AM,6181.19,6193.28,6181.18,6188.23
2018-09-09 07-AM,6188.23,6191.22,6172.01,6191.22
2018-09-09 08-AM,6191.22,6196,6183.28,6192.78
2018-09-09 09-AM,6192.78,6450,6192.63,6386.53
2018-09-09 10-AM,6386.53,6398,6361,6366.51
2018-09-09 11-AM,6366.51,6379.28,6364.73,6378
2018-09-09 12-PM,6378,6396,6376.71,6391.16
2018-09-09 01-PM,6391.16,6431.79,6390,6395.31
2018-09-09 02-PM,6395.31,6414,6380,6380.49
2018-09-09 03-PM,6380.49,6384.01,6367.28,6374.06
2018-09-09 04-PM,6374.06,6381.93,6368,6378.31
2018-09-09 05-PM,6378.31,6381.01,6368,6374.09
2018-09-09 06-PM,6374.09,6392.38,6374.01,6378.09
2018-09-09 07-PM,6378.09,6389.75,6374.7,6383.02
2018-09-09 08-PM,6383.02,6395.88,6382.7,6387
2018-09-09 09-PM,6387,6390,6366,6366.01
2018-09-09 10-PM,6366.01,6367.7,6212,6251.66
2018-09-09 11-PM,6251.66,6278.81,6230.68,6235.01
2018-09-10 12-AM,6235.01,6262.9,6235,6253.01
2018-09-10 01-AM,6253.01,6375.13,6253,6321.98
2018-09-10 02-AM,6321.98,6333.61,6309.11,6314.74
2018-09-10 03-AM,6314.74,6314.74,6290.78,6307
2018-09-10 04-AM,6307,6307.01,6277.09,6277.12
2018-09-10 05-AM,6277.12,6297.11,6277.11,6285.33
2018-09-10 06-AM,6285.33,6310,6285.32,6310
2018-09-10 07-AM,6310,6321.57,6302.14,6309.76
2018-09-10 08-AM,6309.76,6321.5,6286.43,6287.5
2018-09-10 09-AM,6287.5,6292.11,6238.86,6286.69
2018-09-10 10-AM,6286.69,6299.21,6247.16,6287.87
2018-09-10 11-AM,6287.87,6306,6272.99,6304
2018-09-10 12-PM,6304,6304,6282.91,6293.01
2018-09-10 01-PM,6293.01,6306,6272.17,6298.5
2018-09-10 02-PM,6298.5,6341.21,6290,6301
2018-09-10 03-PM,6301,6304.8,6278,6289.44
2018-09-10 04-PM,6289.44,6292.64,6221.49,6257.19
2018-09-10 05-PM,6257.19,6272.45,6240.01,6260
2018-09-10 06-PM,6260,6290,6250,6280.39
2018-09-10 07-PM,6280.39,6295,6275.01,6289.97
2018-09-10 08-PM,6289.97,6299.99,6269.14,6298
2018-09-10 09-PM,6298,6299.99,6290.44,6293.32
2018-09-10 10-PM,6293.32,6293.33,6267.4,6287.29
2018-09-10 11-PM,6287.29,6300,6279.01,6299.99
2018-09-11 12-AM,6299.99,6340,6286.33,6309.9
2018-09-11 01-AM,6309.9,6390,6308.05,6390
2018-09-11 02-AM,6390,6405,6340.87,6349.11
2018-09-11 03-AM,6349.11,6369.4,6347.77,6348.99
2018-09-11 04-AM,6348.99,6349.48,6321.85,6322.01
2018-09-11 05-AM,6322.01,6330.17,6312,6325.19
2018-09-11 06-AM,6325.19,6338.47,6322.71,6330.01
2018-09-11 07-AM,6330.01,6330.01,6300.24,6304.28
2018-09-11 08-AM,6304.28,6317.24,6296,6317.24
2018-09-11 09-AM,6317.24,6334.7,6316.18,6327.85
2018-09-11 10-AM,6327.85,6329,6306.18,6316.34
2018-09-11 11-AM,6316.34,6320.08,6242.79,6272.96
2018-09-11 12-PM,6272.96,6280,6257.81,6267.57
2018-09-11 01-PM,6267.57,6292.25,6265.05,6274.85
2018-09-11 02-PM,6274.85,6285,6176.76,6216.14
2018-09-11 03-PM,6216.14,6252.46,6185,6252.45
2018-09-11 04-PM,6252.45,6262.68,6239,6252.54
2018-09-11 05-PM,6252.54,6252.54,6228.13,6239.26
2018-09-11 06-PM,6239.26,6243.5,6194.38,6242.99
2018-09-11 07-PM,6242.99,6271.94,6230,6264.71
2018-09-11 08-PM,6264.71,6264.71,6239.1,6250
2018-09-11 09-PM,6250,6306.91,6236.01,6305.99
2018-09-11 10-PM,6305.99,6307.77,6285,6287.4
2018-09-11 11-PM,6287.4,6289,6267.87,6282.53
2018-09-12 12-AM,6282.53,6287,6259.17,6259.18
2018-09-12 01-AM,6259.18,6268.4,6252.69,6259.48
2018-09-12 02-AM,6259.48,6268,6236.57,6248.84
2018-09-12 03-AM,6248.84,6260,6223.74,6260
2018-09-12 04-AM,6260,6277.91,6252.37,6262.86
2018-09-12 05-AM,6262.86,6290,6260.11,6269.47
2018-09-12 06-AM,6269.47,6269.47,6247.77,6252.78
2018-09-12 07-AM,6252.78,6258.98,6229.53,6240
2018-09-12 08-AM,6240,6246.11,6194.88,6238.99
2018-09-12 09-AM,6238.99,6250,6233,6246.98
2018-09-12 10-AM,6246.98,6255,6231.31,6236.22
2018-09-12 11-AM,6236.22,6238.45,6212.14,6232.46
2018-09-12 12-PM,6232.46,6274.87,6228.84,6248.51
2018-09-12 01-PM,6248.51,6280,6248.51,6280
2018-09-12 02-PM,6280,6283.41,6250.64,6267.01
2018-09-12 03-PM,6267.01,6271.13,6249.01,6262
2018-09-12 04-PM,6262,6274.39,6252.77,6259.5
2018-09-12 05-PM,6259.5,6298.45,6258.63,6273.96
2018-09-12 06-PM,6273.96,6340.94,6271.03,6298.99
2018-09-12 07-PM,6298.99,6322.19,6295.01,6303.17
2018-09-12 08-PM,6303.17,6306.81,6289,6305
2018-09-12 09-PM,6305,6323.78,6295,6299.99
2018-09-12 10-PM,6299.99,6335.65,6299.99,6335.65
2018-09-12 11-PM,6335.65,6335.66,6319.85,6326
2018-09-13 12-AM,6326,6434,6323.65,6408
2018-09-13 01-AM,6408,6408.81,6383.1,6391.4
2018-09-13 02-AM,6391.4,6394.92,6379,6388.54
2018-09-13 03-AM,6388.54,6400,6377.9,6382.13
2018-09-13 04-AM,6382.13,6405.77,6382.13,6388.39
2018-09-13 05-AM,6388.39,6397.21,6369.11,6379.78
2018-09-13 06-AM,6379.78,6388.56,6375,6385
2018-09-13 07-AM,6385,6392.78,6380,6384
2018-09-13 08-AM,6384,6420.85,6381.75,6409.8
2018-09-13 09-AM,6409.8,6488.24,6406.33,6434
2018-09-13 10-AM,6434,6457.36,6426.49,6436.02
2018-09-13 11-AM,6436.02,6469,6425,6465.36
2018-09-13 12-PM,6465.36,6478.61,6431.96,6454.57
2018-09-13 01-PM,6454.57,6530,6450,6503.39
2018-09-13 02-PM,6503.39,6517,6485.88,6491.31
2018-09-13 03-PM,6491.31,6491.31,6471,6480.01
2018-09-13 04-PM,6480.01,6523.84,6480,6506.01
2018-09-13 05-PM,6506.01,6519.9,6485,6501.99
2018-09-13 06-PM,6501.99,6505,6482,6484.55
2018-09-13 07-PM,6484.55,6490.64,6433.84,6446.99
2018-09-13 08-PM,6446.99,6467.69,6410,6464
